address,lat,lng
광주 광산구 사암로 251,35.1673434871789,126.808238207287
광주 동구 남문로 683,35.1316041318519,126.928638542581
광주 서구 풍암1로 20,35.1251918437032,126.878026771935
광주 북구 서방로135번길 2,35.1700079272447,126.927220467711
광주 동구 동계천로 46-2,35.1545871309791,126.917139398987
광주 광산구 월계로 92 1층,35.2128705340419,126.835799796636
광주 동구 금남로 241-7 1층,35.1487126549245,126.91841046113
광주광역시 서구 풍암2로53번길 9,35.1235402245403,126.882446747855
광주 북구 반룡로27번길 28,35.1802627149634,126.901642411353
광주 광산구 하남마항로12번길 12 2층 201호,35.1812068208522,126.801103073251
광주 남구 회재로1200번길 15-1,35.1325963331577,126.894100307952
광주 남구 봉선로133번길 21,35.1252434885746,126.90997397807
광주 남구 제석로 52 봉선골오리의집,35.1187756118981,126.90705139427
광주 남구 봉선1로37번길 3,35.1282923886627,126.909055821818
광주 남구 용대로53번길 6-4 1층,35.1213405266049,126.917366929185
광주 남구 용대로 71,35.1226386615636,126.91814793966
광주 남구 봉선1로 110,35.1271600551223,126.91704123752
광주 남구 봉선1로37번길 12 조현숙피자,35.1290201304333,126.909270384613
광주 남구 봉선1로 44-1 가야숯치킨,35.1277161425426,126.909895115616
광주 남구 용대로 116,35.1265734840689,126.918423440496
광주 남구 제석로80번길 48,35.1209676918358,126.912569801852
광주 남구 용대로 145 라인효친상가 3동 113호,35.1290850002534,126.918089704119
광주 남구 봉선1로 49 1층 봉선퍼브,35.1280130206328,126.910705467707
광주 남구 대남대로 159 6-1 봉선포차,35.1334359284679,126.907742111878
광주 광산구 신창로72번길 17,35.191785436541,126.8380469018
광주 남구 봉선2로 21 1층,35.125732434181,126.908829041921
광주 북구 송해로 47-7 1층 101호 봉수아피자,35.2024384076572,126.899807589879
광주 서구 화정로 150 1층,35.1452017678473,126.873661312942
광주 광산구 첨단내촌로 93,35.2140975695848,126.834166461598
광주 광산구 사암로340번안길 6-13 1층,35.1757033565161,126.811203337368
광주 북구 본촌마을길 87,35.2200735734067,126.880029023685
광주 북구 자미로66번길 59 1층,35.1710075428135,126.907897830584
광주 북구 첨단연신로91번길 32-10,35.206991373813,126.861224833105
광주 동구 의재로 25,35.1329534029623,126.930377649538
광주 북구 설죽로370번길 20,35.1930797667265,126.900820802039
광주 북구 첨단연신로133번길 3,35.2098257606832,126.863922125027
광주 북구 반룡로42번길 26 1층,35.1775929708128,126.902066746757
광주 서구 상무화원로32번길 25-11 유성빌딩,35.1460446163344,126.845917034383
광주 북구 우치로110번길 7,35.1774297287561,126.912791086842
광주 동구 충장로안길 26,35.1476262713081,126.915944246626
광주 남구 봉선2로 37,35.125857972924,126.910371554378
광주 북구 서하로 360,35.1863701540823,126.919646544536
광주 서구 원마륵2길 8-7,35.1447766485177,126.837413951112
광주 동구 증심사길30번길 31,35.1330390658644,126.958325731599
광주 서구 월산로169번길 5-1,35.1524529356239,126.894369147349
광주 동구 구성로194번길 25,35.151543047143,126.916207889056
광주 서구 상무화원로32번길 17-15 1층부길추어탕,35.1460439412517,126.844611916637
광주 광산구 신창로138번길 30 1층,35.1962410767424,126.840271510432
광주 북구 하서로 299 1층 부꾸커피,35.2013434331961,126.873852150098
광주 북구 일곡마을로 157,35.210264688619,126.891263597921
광주 북구 우치로90번길 21 1층,35.175678342889,126.913855501624
광주 북구 서하로 131,35.1876114115119,126.894921938089
광주 북구 대천로 124-1,35.1856075668443,126.920267179015
광주 서구 쌍촌로 67-1,35.1510004195619,126.864340587678
광주 남구 군분로 27,35.1359119220419,126.894531403147
광주 광산구 용아로379번길 41,35.1764994459563,126.80200880149
광주 광산구 월곡산정로 13,35.1667595883366,126.803568917983
광주 광산구 목련로153번안길 36,35.1742119248659,126.813968425071
광주 북구 양산제로 85,35.2019948317083,126.868921497351
광주 남구 유안초등북1길 7,35.1272549800468,126.914081624857
광주 남구 봉선로 127 1층 부라더보쌈,35.1238746228155,126.909538843386
광주 남구 화정로260번길 34 부라보맥주 월산점,35.1451816415238,126.886958324388
