restaurant_id,restaurant_name,region,sigungu,aspect,positive_count,neutral_count,negative_count,trend_tag
518575,노고단가든식당,전남,구례군,맛,1,0,0,맛 호평 다수 (1건)
518575,노고단가든식당,전남,구례군,신선도,1,0,0,신선도 호평 다수 (1건)
421493,노군꼬치 구시청점,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
421493,노군꼬치 구시청점,광주,동구,분위기,1,0,0,분위기 호평 다수 (1건)
421495,노군꼬치 용봉점,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
421495,노군꼬치 용봉점,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
421496,노군꼬치 첨단점,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
421496,노군꼬치 첨단점,광주,광산구,분위기,1,0,0,분위기 호평 다수 (1건)
421496,노군꼬치 첨단점,광주,광산구,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
517438,노다지,전남,순천시,맛,1,0,0,맛 호평 다수 (1건)
517438,노다지,전남,순천시,신선도,1,0,0,신선도 호평 다수 (1건)
518085,노다지식당,전남,고흥군,맛,1,0,0,맛 호평 다수 (1건)
518085,노다지식당,전남,고흥군,신선도,1,0,0,신선도 호평 다수 (1건)
518085,노다지식당,전남,고흥군,분위기,1,0,0,분위기 호평 다수 (1건)
521505,노다지야식,전남,완도군,맛,1,0,0,맛 호평 다수 (1건)
521505,노다지야식,전남,완도군,신선도,1,0,0,신선도 호평 다수 (1건)
421507|426603,노다지추어탕,광주,서구,맛,1,0,0,맛 호평 다수 (1건)
421507|426603,노다지추어탕,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
421509,노닥거리 신가큰별점,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
421509,노닥거리 신가큰별점,광주,광산구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
421512|879819,노대분식,광주,남구,분위기,1,0,0,분위기 호평 다수 (1건)
421514,노대장어,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
421514,노대장어,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
421514,노대장어,광주,남구,가격,1,0,0,가격 호평 다수 (1건)
421515|879522|879820,노대주막,광주,남구,분위기,1,0,0,분위기 호평 다수 (1건)
519173|895425,노랑고래 꽈배기,전남,보성군,맛,1,0,0,맛 호평 다수 (1건)
519173|895425,노랑고래 꽈배기,전남,보성군,신선도,1,0,0,신선도 호평 다수 (1건)
519173|895425,노랑고래 꽈배기,전남,보성군,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
524061|836960,노랑고래 여서점,전남,여수시,맛,1,0,0,맛 호평 다수 (1건)
523161|836688,노랑고래 찹쌀꽈배기 광영점,전남,광양시,신선도,1,0,0,신선도 호평 다수 (1건)
523977|836873,노랑고래 찹쌀꽈배기 여수중앙점,전남,여수시,맛,1,0,0,맛 호평 다수 (1건)
523977|836873,노랑고래 찹쌀꽈배기 여수중앙점,전남,여수시,위생_청결,1,0,0,위생_청결 호평 다수 (1건)
523977|836873,노랑고래 찹쌀꽈배기 여수중앙점,전남,여수시,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
523977|836873,노랑고래 찹쌀꽈배기 여수중앙점,전남,여수시,분위기,1,0,0,분위기 호평 다수 (1건)
524048|836950,노랑고래 학동점,전남,여수시,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
524048|836950,노랑고래 학동점,전남,여수시,분위기,1,0,0,분위기 호평 다수 (1건)
421520,노랑양판,광주,광산구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
421520,노랑양판,광주,광산구,분위기,1,0,0,분위기 호평 다수 (1건)
421547,노릇노릇식당,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
